"id","dam","sire"
"A59401-iOar","A58110-BBW","A59058-zMyr"
"A59423-iWgn","A59363-sGo","A58655-jOrb"
"A59424-iYoa","A59363-sGo","A58655-jOrb"
"A59428-iGnw","A59364-sBa","A59062-zWbr"
"A59427-iNow","A59364-sBa","A59062-zWbr"
"A59434-iMar","A59365-sGr","A59045-zGab"
"A59435-iNnr","A59365-sGr","A59045-zGab"
"A59459-iGba","A59031-zBny",NA
"A59462-iNrb","A59361-sYq","A59362-sBy"
"A59490-iWyn","A59014-zOob","A59044-zWwo"
"A59488-iYba","A59349-sOwo","A58169-MYG"
"A59491-iWbo","A59370-sYa","A30444-RNN"
"A59497-iMnr","A59365-sGr","A59045-zGab"
"A59495-iMwg","A59364-sBa","A59062-zWbr"
"A59498-iOo","A59365-sGr","A59045-zGab"
"A59494-iOwr","A59364-sBa","A59062-zWbr"
"A58594-hGab","A59057-zNgr","A59058-zMyr"
"A58595-hOwn","A59057-zNgr","A59058-zMyr"
"A59601-hBgw","A59363-sGo","A58655-jOrb"
"A59602-hNgr","A59363-sGo","A58655-jOrb"
"A59604-hGrw","A59361-sYq","A59362-sBy"
"A59605-hNng","A59361-sYq","A59362-sBy"
"A59622-hBgr","A59357-sNab",NA
"A59620-hGwn","A59357-sNab",NA
"A59621-hYy","A59357-sNab",NA
"A59629-hBwo","A59048-zOab","A30444-RNN"
"A59642-hYbr","A59365-sGr","A59045-zGab"
"433383-YMR","476408-MMN","529315-OBY"
"574567-BrwM2","574748-NGB",NA
"574568-GrwM2","574748-NGB",NA
"596614-MmwM2","574748-NGB",NA
"596613-NmwM","574748-NGB",NA
"596700-YOM","574748-NGB","574775-MMB"
"596640-GWO","476408-MMN","529315-OBY"
"596646-BynM2","574717-YOO",NA
"596647-RynM","574717-YOO",NA
"596729-GmwB","574717-YOO",NA
"596728-MmwB","574717-YOO",NA
"596730-OmwB","574717-YOO",NA
"596834-BSrN","476408-MMN","529315-OBY"
"596833-RSrN","476408-MMN","529315-OBY"
"596852-NgoG2","596867-BOW","433376-WNG"
"596880-MOM","574751-NON","596754-NRY"
"596881-OboM2","574751-NON","543776-MOG"
"596890-RbwR","574724-YMB",NA
"596889-WbwR2","574724-YMB",NA
"626618-MboW2","596791-GWY",NA
"626619-NboW2","596791-GWY",NA
"626617-RboW2","596791-GWY",NA
"626648-BrwO","543826-RGB","596818-NBG"
"626649-GrwO2","543826-RGB","596818-NBG"
"626650-WrwO2","543826-RGB","596818-NBG"
"626656-GogO","543762-MMM","574720-YYY"
"626661-BBG","596762-RYN","596701-GNO"
"626664-RgbG2","596785-MYM","529307-BOG"
"626666-WgbG2","596785-MYM","529307-BOG"
"626674-OnyB2","596662-GYN","433384-YRG"
"626672-RnyB2","596662-GYN","433384-YRG"
"626673-WnyB2","596662-GYN","433384-YRG"
"626686-NNO2","626691-GBW",NA
"626685-WWR","626691-GBW",NA
"626695-BbrN","574724-YMB","626740-WRY"
"626696-MbrN2","574724-YMB",NA
"626704-MNN","626691-GBW",NA
"626703-RON3","626691-GBW",NA
"626724-NRB","574744-BNM","543776-MOG"
"626723-WGO","574744-BNM","543776-MOG"
"626728-NYN","596751-BWM","574721-R--"
"626735-WNR","596751-BWM","574721-R--"
"626760-MbwG2","596664-BBN","543776-MOG"
"626758-WbwG2","596664-BBN","543776-MOG"
"626761-BrbG2","596825-MWM","574720-YYY"
"626762-WbrG","596825-MWM","574720-YYY"
"626764-GobO2","543760-BMY1","596897-WBW"
"626765-MobO2","543760-BMY1","596897-WBW"
"626766-NobO2","543760-BMY1","596897-WBW"
"626769-WnyM2","626733-ONW","574752-RMG"
"626781-ObwO2","574751-NON","543776-MOG"
"626780-RbwO2","574751-NON","543776-MOG"
"626782-YbwO2","574751-NON","543776-MOG"
"626796-BgrN2","626734-YYN","626737-NOG"
"626799-BynW","626707-WYR","596765-GNB"
"626798-RynW","626707-WYR","596765-GNB"
"626818-BboY","596662-GYN","433384-YRG"
"626825-GbgY2","596825-MWM","574720-YYY"
"626822-ObgY2","596825-MWM","574720-YYY"
"626824-RbgY2","596825-MWM","574720-YYY"
"626823-WbgY2","596825-MWM","574720-YYY"
"626829-BgwO2","626691-GBW","476420-BRY"
"626828-GgwO","626691-GBW","476412-BGR"
"626830-WgwO2","626691-GBW",NA
"626834-OnyM2","476408-MMN","529315-OBY"
"626844-NboG2","626709-NBR","596818-NBG"
"626842-OboG2","626709-NBR","596818-NBG"
"626839-WRG","626720-NMM","574721-R--"
"626840-WWP","543760-BMY1","596897-WBW"
"626841-WboG2","626709-NBR","596818-NBG"
"626843-YboG","626709-NBR","596818-NBG"
"626848-RmwB","574751-NON","543776-MOG"
"626849-WYB","574751-NON","543776-MOG"
"626850-YmwB","574751-NON","543776-MOG"
"626864-BrgM","626734-YYN","626737-NOG"
"626866-GrgM","626734-YYN","626737-NOG"
"626860-NbgB2","583809-mGMW","596822-YOW"
"626863-NrgM","626734-YYN","626737-NOG"
"626865-OrgM2","626734-YYN","626737-NOG"
"626861-RWW","583809-mGMW","596822-YOW"
"626862-YbgB2","583809-mGMW","596822-YOW"
"626880-YgrW","596867-BOW","433376-WNG"
"626934-bgNY2","626950-WNW","596897-WBW"
"626941-rgNW","476408-MMN","433384-YRG"
"626943-rgBO","626721-NGG","596612-GNW"
"626957-SrMB","626904-WGN","626610-OnyR"
"626956-nyWO","626904-WGN","626610-OnyR"
"626960-brOW2","596785-MYM","626907-WBB"
"626961-brYN2","596785-MYM","626907-WBB"
"653019-gMYM","596785-MYM","626907-WBB"
"626958-wbBG","626895-NGY","596879-NGN"
"626963-wrGN2","543760-BMY1","596830-YOG"
"626962-wrMM","543760-BMY1","596897-WBW"
"626964-wrOB","543760-BMY1","596761-MBM"
"626968-wgBM","626908-WMY","596761-MBM"
"626969-wgGG","626908-WMY","596761-MBM"
"626983-brBB2","626917-NGW","596701-GNO"
"626981-brNR2","626917-NGW","596899-RBW"
"626982-brPP","626917-NGW","596899-RBW"
"626978-wrMG2","579710-NWO","529315-OBY"
"626979-wrOO2","579710-NWO","596754-NRY"
"626980-wrYR","579710-NWO","596754-NRY"
"626988-___8","596664-BBN","433384-YRG"
"696397-NMN","626712-OWO","433376-WNG"
"696304-rgGN","596746-MMR","596738-YYW"
"696305-rgMM","596746-MMR","596738-YYW"
"696302-wbBR","626901-NNY","596738-YYW"
"696303-wbOW","626901-NNY","596738-YYW"
"696301-wbYB","626901-NNY","596738-YYW"
"696315-wbBP","626748-NRO","626627-MnyG"
"696314-wbGN","626748-NRO","626627-MnyG"
"696313-wbOM","626748-NRO","626627-MnyG"
"696316-wbYY","626748-NRO","626627-MnyG"
"696318-rgBR","596762-RYN","626946-NWY"
"696330-rgMB","626845-YobY","626912-WON"
"696329-rgYA2","626845-YobY","626912-WON"
"696331-wrOA","596801-GWR","626897-RWN"
"696340-nyNW","543762-MMM","574720-YYY"
"696344-wbRB","696465-ARY","696432-MRW"
"696351-rgNY","626950-WNW","596897-WBW"
"696349-rgOM","626950-WNW","596898-MYW"
"696345-wrAO2","476408-MMN","433376-WNG"
"696353-nyGA","596785-MYM","529315-OBY"
"696354-nyRO","596785-MYM","529315-OBY"
"696352-nyWR","596785-MYM","529315-OBY"
"696358-wbGO","626734-YYN","596877-MnyW"
"696355-wbMM2","626734-YYN","596877-MnyW"
"696356-wbOR","626734-YYN","626737-NOG"
"696357-wbYA","626734-YYN","626737-NOG"
"696364-nyAY","596825-MWM","596765-GNB"
"696367-wrAR2","574741-BRN","529315-OBY"
"696368-wrBY2","574741-BRN","529315-OBY"
"696376-wgMA","626908-WMY","596897-WBW"
"696377-wgRR","626908-WMY","596897-WBW"
"696389-brNW","696456-GAN","626774-WrgY"
"696383-brOB2","626691-GBW","433376-WNG"
"696384-brRR2","626691-GBW","596830-YOG"
"696385-brYY2","626691-GBW",NA
"696395-wbBM","568378-BMY2","529315-OBY"
"696396-wbRO","568378-BMY2","529315-OBY"
"696394-wbWG","568378-BMY2","529315-OBY"
"696399-wbBW","626904-WGN","626610-OnyR"
"696400-wrNM2","543762-MMM","574720-YYY"
"696404-wbWO","596746-MMR","596738-YYW"
"696424-wbMG","626901-NNY","596738-YYW"
"696422-wbNB","626901-NNY","596738-YYW"
"696423-wbWR","626901-NNY","596738-YYW"
"696425-wgBR","626733-ONW","596701-GNO"
"696426-wgMM","626733-ONW","596701-GNO"
"696427-wgOG","626733-ONW","596701-GNO"
"696439-nyGB","626734-YYN","626737-NOG"
"696438-nyOR","626734-YYN","596877-MnyW"
"696440-nyRN","626734-YYN","626737-NOG"
"696441-nyWM","626734-YYN","626737-NOG"
"696446-wrBM2","626917-NGW","596770-BWR"
"696447-wrRR2","626917-NGW","596770-BWR"
"696450-rgWG","626748-NRO","626627-MnyG"
"696454-brNN2","476408-MMN","433384-YRG"
"696453-brRG","476408-MMN","433384-YRG"
"696455-brWB2","476408-MMN","433384-YRG"
"696460-nyGN","626716-WBR","596830-YOG"
"696459-nyYM","626716-WBR","596830-YOG"
"696463-wgOB","626721-NGG","596612-GNW"
"696462-wgYR","626721-NGG","596612-GNW"
"696469-brOY","626900-NRW","596897-WBW"
"696468-brWG","626900-NRW","596897-WBW"
"696479-wrNO2","626691-GBW","596897-WBW"
"696488-wgOO2","626733-ONW","574752-RMG"
"696487-wgYB","626733-ONW","574752-RMG"
"696504-NYO","626625-YrwN","579708-AOG"
"696503-WYG","626625-YrwN",NA
"696507-OYW","696508-NAR","626851-MynM"
"696557-ynNW","626625-YrwN","696501-WMO"
"696556-ynOW","626625-YrwN",NA
"696555-ynWG","626625-YrwN","579708-AOG"
"696590-bwBR2","583809-mGMW","626635-WYM"
"696588-bwGO","583809-mGMW","596899-RBW"
"696589-bwNY2","583809-mGMW","596899-RBW"
"696587-bwRY","583809-mGMW","596701-GNO"
"696593-grOO2","626908-WMY","626946-NWY"
"696591-grYR","574741-BRN","433384-YRG"
"696597-gwOO","696558-NRA","529315-OBY"
"696600-rbOG","543809-ORB","596765-GNB"
"681460-ynGB","626910-WRN","596754-NRY"
"681434-rwBY2","696678-NOY","626930-goNG"
"681432-rwRR","696678-NOY","626930-goNG"
"681433-rwWW","696678-NOY","626930-goNG"
"681486-gwNO","626845-YobY","686899-GRM"
"681484-gwRB","626845-YobY","596765-GNB"
"681485-gwYG","626845-YobY","626912-WON"
"681426-rbWM","696387-brOG","596738-YYW"
"681419-ynMW","696635-GNR","696517-brGO"
"676376-gwOW","696520-OBA","596897-WBW"
"681407-ynBB","696470-AYB","696567-RWG1"
"681406-ynGR2","696470-AYB","596701-GNO"
"676477-ynWB","696470-AYB","696567-RWG1"
"696601-brYY","696496-wgNO",NA
"696604-rbGG","696496-wgNO",NA
"696603-rbNW2","696496-wgNO","M00065-du065"
"696607-rbOY2","626919-BNB","696522-NGA"
"696605-rbRG","626919-BNB","696522-NGA"
"696602-rbWB2","696496-wgNO","M00065-du065"
"696609-brWN","543809-ORB","596765-GNB"
"696611-rbGY","543809-ORB","596765-GNB"
"696612-rbOO2","543809-ORB","596765-GNB"
"696610-rbRN","543809-ORB","596765-GNB"
"696619-gwBB","626910-WRN","596754-NRY"
"696620-gwNY","626910-WRN","596754-NRY"
"696618-gwRO","626910-WRN","596754-NRY"
"696617-gwYN","626910-WRN","596754-NRY"
"696626-grGB","696495-wgNN","696536-wrYN"
"696625-grOB","696495-wgNN","696536-wrYN"
"696624-grOW","696495-wgNN","696536-wrYN"
"696636-brMR2","696518-brGN","696517-brGO"
"696637-rb--","696518-brGN","696517-brGO"
"696638-rbBY2","696518-brGN","696517-brGO"
"696644-bwRO2","626895-NGY","596879-NGN"
"696639-rbBO","626712-OWO","596761-MBM"
"696641-rbMB2","626712-OWO","596761-MBM"
"696642-rbNO2","626712-OWO","596761-MBM"
"696640-rbYG2","626712-OWO","596761-MBM"
"696656-grBW","626734-YYN","596877-MnyW"
"696655-grWR","626734-YYN","626737-NOG"
"696660-gwBA","696563-WWN","596897-WBW"
"696657-gwGB","696563-WWN","596897-WBW"
"696664-rwGO2","596664-BBN","433384-YRG"
"696671-rwOG2","696365-nyNN","626897-RWN"
"696672-gwAC","476408-MMN","626676-OgwN"
"696674-gwYO","476408-MMN","433384-YRG"
"696690-bwBG2","529303-BGY","596897-WBW"
"696689-bwGW","529303-BGY","596897-WBW"
"696688-bwNR","529303-BGY","596897-WBW"
"696691-bwYO","529303-BGY","596897-WBW"
"725014-rwCG","543762-MMM","626946-NWY"
"725017-grBA","626904-WGN","433384-YRG"
"725016-grNM2","626904-WGN","626610-OnyR"
"725019-grRO","626904-WGN","596879-NGN"
"725015-grYG","626904-WGN","596879-NGN"
"725032-gwAM","596785-MYM","596688-OynB"
"725031-gwRR","596785-MYM","596688-OynB"
"725030-gwWW","596785-MYM","626907-WBB"
"725028-rwWR","574741-BRN","433384-YRG"
"725077-ynMR","626625-YrwN","725380-GWY"
"725076-ynNY","626625-YrwN","725380-GWY"
"725075-ynOM","626625-YrwN","725380-GWY"
"725081-gwGA","626908-WMY","596761-MBM"
"725080-gwOM","626908-WMY","626946-NWY"
"725096-ynNM","696679-OGY","696437-nyBB"
"725101-rwBR2","626712-OWO","433376-WNG"
"725099-rwMY2","626712-OWO","433376-WNG"
"725100-rwRA2","626712-OWO","433376-WNG"
"725109-grAA","583809-mGMW","596899-RBW"
"725108-grGC","583809-mGMW","626635-WYM"
"725114-rbBG","696365-nyNN","626897-RWN"
"725115-rbGR","696365-nyNN","626897-RWN"
"725122-rwAW2","696470-AYB","696567-RWG1"
"725121-rwMG2","696470-AYB","626635-WYM"
"725126-CGA","596814-MNO",NA
"725128-CWG","596814-MNO",NA
"725127-CYY","596814-MNO",NA
"725133-bwNO","626691-GBW","626852-NMW"
"725132-gwNR","696558-NRA","626907-WBB"
"725140-AYY","596664-BBN","596754-NRY"
"725149-rbNR","476408-MMN","433384-YRG"
"725148-rbOM","476408-MMN","626676-OgwN"
"725150-rbYB","476408-MMN","433384-YRG"
"725153-ynGO","626950-WNW","626786-WogW"
"725152-ynMG","626950-WNW","626786-WogW"
"725157-ARR","596664-BBN","596754-NRY"
"725166-CAY","626910-WRN","596738-YYW"
"725167-CCG","626910-WRN","596738-YYW"
"725164-ynBM","626712-OWO","626657-OOW"
"725163-ynNR2","626712-OWO","433376-WNG"
"725170-ynAM","574741-BRN","433384-YRG"
"725168-ynOR","574741-BRN","433384-YRG"
"725169-ynYA","574741-BRN","433384-YRG"
"725181-NYG","725323-MNB","696531-RwbY"
"725210-RarB","543809-ORB","596765-GNB"
"725211-WarO2","543809-ORB","626635-WYM"
"725220-GnaO","696500-AGB","626907-WBB"
"725221-WnaW","696500-AGB","626907-WBB"
"725222-YanA2","696500-AGB","696511-NYM"
"725226-GnaA","626919-BNB","696522-NGA"
"725236-RrnG","696563-WWN","596853-RgoG"
"725245-BarG2","696495-wgNN","696536-wrYN"
"725247-GarW2","696495-wgNN","696536-wrYN"
"725246-RarO2","696495-wgNN","696536-wrYN"
"725248-YarY","696495-wgNN","696536-wrYN"
"725253-MWR",NA,"696531-RwbY"
"725255-MrgO","696470-AYB","626940-nyOB"
"725256-NrgY","696470-AYB","626940-nyOB"
"725257-WrgW","696470-AYB","626940-nyOB"
"725266-NnaB","626734-YYN","696432-MRW"
"725281-ArnA","696496-wgNO","696407-BMW"
"725282-BrnB","696496-wgNO",NA
"725287-GarG2","596825-MWM","596701-GNO"
"725286-OarO","596825-MWM","596701-GNO"
"725298-ArnB","626712-OWO","433376-WNG"
"725301-ArnR2","725196-MOM","725591-RAW"
"725296-YrnY","626712-OWO","433376-WNG"
"725304-AnaN","725198-BGO","725192-GRN"
"725313-ArgA","529303-BGY","596765-GNB"
"725312-AynA2","725229-WYN","696485-brNB"
"725316-BrgO","626713-NWR","626852-NMW"
"725317-GrgA","626713-NWR","626852-NMW"
"725315-MrgR","529303-BGY","596765-GNB"
"725310-OynO","725229-WYN","696485-brNB"
"725311-RynR","725229-WYN","696485-brNB"
"725318-YrgO","626713-NWR","626852-NMW"
"725326-OrnY","725219-BAG","725192-GRN"
"725337-BnaB","696387-brOG","596738-YYW"
"725331-BynB","725036-MOO","725050-bwOA"
"725335-GnaG","696387-brOG","596738-YYW"
"725338-RnaN","696387-brOG","596738-YYW"
"725334-RwbW","725333-GOB","725044-AWG"
"725340-NrnR","543762-MMM","433376-WNG"
"725345-AwbG","543809-ORB","596765-GNB"
"725349-BnaY","626917-NGW","626635-WYM"
"725343-MwbO","543809-ORB","596765-GNB"
"725350-OnaR","626917-NGW","626635-WYM"
"725344-RwbN","543809-ORB","596765-GNB"
"725342-YwbY","543809-ORB","626635-WYM"
"725356-AwbA","725215-BRA","696443-rgWW"
"725354-BwbR","725215-BRA","696443-rgWW"
"725355-GwbY","725215-BRA","696443-rgWW"
"725362-BynR","696495-wgNN","696536-wrYN"
"725363-WynO","696495-wgNN","696536-wrYN"
"725364-YynG","696495-wgNN","696536-wrYN"
"725375-AwgO","725205-ROY","696432-MRW"
"725400-ArgO","696491-BBO","696585-rwBB"
"725402-OrgA","696491-BBO","696585-rwBB"
"725398-WarM2","626904-WGN","626676-OgwN"
"725401-WrgM","696491-BBO","696585-rwBB"
"725405-YarA","725295-RYM","725119-CCR"
"725417-WrnR","626919-BNB","696522-NGA"
"725420-GwbN","696496-wgNO","M00029-du029"
"725418-OwbO","696496-wgNO","M00029-du029"
"725419-YwbR","696496-wgNO","M00029-du029"
"725426-AarM","725229-WYN","696485-brNB"
"725425-BarO","725229-WYN","696662-rwWG"
"725422-BrgW","626713-NWR","433376-WNG"
"725430-BwbN","696470-AYB","596701-GNO"
"725423-GrgG","626713-NWR","433376-WNG"
"725429-GynW","696651-grBY","696471-AWN"
"725435-MnaR","725198-BGO","626940-nyOB"
"725434-NnaO","725198-BGO","626940-nyOB"
"725427-NynR2","696651-grBY",NA
"725421-OrgR","626713-NWR","433376-WNG"
"725432-OwbW","696470-AYB","596701-GNO"
"725424-RarW2","725229-WYN","696485-brNB"
"725431-RwbG","696470-AYB","596701-GNO"
"725436-WnaN","725198-BGO","626940-nyOB"
"725433-YwbO","696470-AYB","596701-GNO"
"725428-YynB","696651-grBY","696471-AWN"
"725441-AwbM","696500-AGB","626907-WBB"
"725442-BwbG","696500-AGB","626907-WBB"
"725443-GwbR","696500-AGB","626907-WBB"
"725444-MwbW","696500-AGB","626907-WBB"
"725447-RwgO","696527-YAG","696522-NGA"
"725472-BnaR","626910-WRN","596754-NRY"
"725469-GnaB","626910-WRN","596754-NRY"
"725462-GnaW","626845-YobY","596765-GNB"
"725474-GrnR","626950-WNW","596853-RgoG"
"725461-NanY2","626845-YobY","596765-GNB"
"725459-NarO","596801-GWR","626897-RWN"
"725475-NrnB","626950-WNW","596853-RgoG"
"725460-OnaB","626845-YobY","596765-GNB"
"725473-RrnY","626950-WNW","596853-RgoG"
"725471-WnaG","626910-WRN","596754-NRY"
"725476-WrnA","626950-WNW","596853-RgoG"
"725470-YnaO","626910-WRN","596738-YYW"
"725481-AwbO","696516-BAM","696585-rwBB"
"725487-AynB","725488-BYB","681449-rwNN"
"725575-BRG","696678-NOY","696522-NGA"
"725480-BYM2","696678-NOY","696522-NGA"
"725486-OynW2","725488-BYB","681449-rwNN"
"725479-RYO3","696678-NOY","696522-NGA"
"725483-YwbA2","696516-BAM","696585-rwBB"
"725485-YynR2","725488-BYB","681449-rwNN"
"725505-AwbY","725207-YNO","596738-YYW"
"725504-MwbA","725207-YNO","596738-YYW"
"725506-OwbR","725207-YNO","596738-YYW"
"725517-AnaB","696566-BYG","626627-MnyG"
"725520-AynR","626734-YYN","596877-MnyW"
"725523-BynA","626734-YYN","626897-RWN"
"725524-GrgO2","696692-ynYY","626955-OGW"
"725525-MrgB","696692-ynYY","626955-OGW"
"725522-NynB","626734-YYN","626897-RWN"
"725521-OynM","626734-YYN","596877-MnyW"
"725518-RnaO","696566-BYG","626627-MnyG"
"725526-RrgA","696692-ynYY","626946-NWY"
"725519-YnaN","696566-BYG","626627-MnyG"
"725530-BwbY","583809-mGMW","626635-WYM"
"725529-NwbO2","583809-mGMW","626635-WYM"
"725531-YwbM","583809-mGMW","626635-WYM"
"725532-AwgY","725215-BRA","696443-rgWW"
"725533-BwgN","725215-BRA","696443-rgWW"
"725534-NwgW","725215-BRA","696443-rgWW"
"725543-AynO","626904-WGN","681420-ynAN"
"725544-MynR","626904-WGN","681420-ynAN"
"725547-NarA","696387-brOG","596738-YYW"
"725548-RarY","696387-brOG","626918-ORW"
"725550-RrgB","725036-MOO","725050-bwOA"
"725555-WwbN","626917-NGW","596701-GNO"
"725561-AarB","696527-YAG","696522-NGA"
"725563-MnaG","626712-OWO","433376-WNG"
"725570-RBW","626845-YobY","596765-GNB"
"725607-YraO","696495-wgNN","725086-MRG"
"725615-BanA2","725229-WYN","696646-bwYB"
"725612-BgrY","696678-NOY","696522-NGA"
"725616-GanW2","725229-WYN","696646-bwYB"
"725613-MgrO","696678-NOY","696522-NGA"
"725614-WgrM","696678-NOY","696522-NGA"
"725619-BanG","696651-grBY","696662-rwWG"
"725617-GanA2","696651-grBY","696471-AWN"
"725618-OanO2","696651-grBY","696662-rwWG"
"725620-OgrM","696387-brOG","696502-WMM"
"725623-AnrA2","725280-BOR","725044-AWG"
"725631-YgrY","725171-GOW","626897-RWN"
"725638-RraY","725590-ANO","725240-GwbO"
"725640-BgrB2","725217-MYW","725175-GYO"
"725641-RnrN","725582-GAG","725175-GYO"
"725643-WraY","725197-GOY","596765-GNB"
"725647-AraB","583809-mGMW","596701-GNO"
"725645-BnrN2","725545-NynY","725089-RYR"
"725649-GraY","583809-mGMW","596701-GNO"
"725646-MnrM2","725545-NynY","725089-RYR"
"725644-YnrB2","725545-NynY",NA
"725651-NanM2","626734-YYN","626897-RWN"
"725650-RanY2","626734-YYN","596877-MnyW"
"725652-WanA2","626734-YYN","596877-MnyW"
"725660-BraR","725581-YAY","725175-GYO"
"725671-AnrN2","696496-wgNO","M00038-du038"
"725670-GnrA2","696496-wgNO","M00038-du038"
"725672-WnrY2","696496-wgNO","M00038-du038"
"725673-ManA2","725391-AwbN",NA
"725674-NanR","725391-AwbN",NA
"725680-RgrM","725207-YNO","681420-ynAN"
"725686-AgrO","725333-GOB","725050-bwOA"
"725683-BanR2","696563-WWN","596853-RgoG"
"725684-NanO2","696563-WWN","596853-RgoG"
"725687-OgrG","725333-GOB","725050-bwOA"
"725685-RanG2","696563-WWN","596853-RgoG"
"725692-WraG","725509-NynO","596830-YOG"
"725697-OanG","725215-BRA","696443-rgWW"
"725698-WanO","725215-BRA","696443-rgWW"
"725718-MyrA","696635-GNR","725408-WraB"
"725722-YnrY2","725508-OynA","696540-ARN"
"725725-AgrB","725594-NBY","776390-OOG"
"725726-WgrW","725594-NBY","776390-OOG"
"725727-AyrA","696495-wgNN","696536-wrYN"
"725728-ByrN","696495-wgNN","696536-wrYN"
"725729-WyrM","696495-wgNN","725086-MRG"
"725730-MyrM","696500-AGB","626907-WBB"
"725733-NgrY","725217-MYW","696662-rwWG"
"725734-OgrA","725217-MYW","696662-rwWG"
"725735-YgrB","725217-MYW","696662-rwWG"
"725739-AraY","725588-YYY","696681-RWG2"
"725740-NraN","725588-YYY","696681-RWG2"
"725749-AanR","626734-YYN","596877-MnyW"
"725750-NnaY","626734-YYN","626897-RWN"
"725753-OyrY","583809-mGMW","626627-MnyG"
"725765-RAR",NA,"776390-OOG"
"725769-OnrY2","696387-brOG",NA
"725768-WnrM2","696387-brOG","626918-ORW"
"725779-MyrY","626845-YobY","686899-GRM"
"725781-NyrB","626845-YobY","686899-GRM"
"725784-RnrM","725171-GOW","626897-RWN"
"725780-RyrN","626845-YobY","686899-GRM"
"725792-NMY","626950-WNW","596897-WBW"
"725814-byBB","696635-GNR","696673-gwCR"
"725826-yrGR","725589-BOA","696522-NGA"
"725827-yrMN","725589-BOA","696522-NGA"
"725828-yrWW","725589-BOA","696522-NGA"
"725829-byBY","696499-AOM","626897-RWN"
"725832-yrBO","725215-BRA","696443-rgWW"
"725831-yrGG","725215-BRA","696443-rgWW"
"725833-yrNW","725215-BRA","696443-rgWW"
"725834-naBW","725582-GAG","696522-NGA"
"725835-naMY","725582-GAG","725374-RwgY"
"725841-yrNB","696558-NRA","626851-MynM"
"725843-yrRY","696558-NRA","626851-MynM"
"725845-arBB","626713-NWR","596897-WBW"
"725846-arMA","626713-NWR","626955-OGW"
"725847-arRR","626713-NWR","596897-WBW"
"725851-rnMM2","725391-AwbN","696538-wgON"
"725852-rnWW2","725391-AwbN","696538-wgON"
"725858-byAG","725205-ROY","696362-wbYO"
"725864-arNM","626950-WNW","596897-WBW"
"725872-rnBG","596751-BWM","696525-RAN"
"725869-rnBO","725217-MYW","696662-rwWG"
"725870-rnRA","725217-MYW","596754-NRY"
"725871-rnYN","725217-MYW","596754-NRY"
"725873-rnYO2","596751-BWM","725062-grMO"
"725885-byAY","725501-MrnR","626955-OGW"
"725886-byRB","725501-MrnR","626955-OGW"
"725894-arBW","696529-YanG","725457-YwbA"
"725898-arGB","725197-GOY","596701-GNO"
"725896-arNW","725197-GOY","696366-nyYG"
"725897-arYO","725197-GOY","596701-GNO"
"776104-byBG","725806-NYY","725747-NnrN"
"776113-arGR","583809-mGMW","626627-MnyG"
"776117-byMY","725721-WraR","725557-WnaB"
"776118-byON","725721-WraR","696431-MMO"
"776119-byYA","725721-WraR","696431-MMO"
"776133-naAM","725777-ROB","626955-OGW"
"776134-naBR","725777-ROB","626955-OGW"
"776135-naNO","725777-ROB","626955-OGW"
"776136-naWB","725777-ROB","626955-OGW"
"776140-yrBB","725588-YYY","696522-NGA"
"776158-naGR","696387-brOG","596754-NRY"
"776157-naOW","696387-brOG","596754-NRY"
"776156-naYM","696387-brOG","596754-NRY"
"776163-rnAM","696635-GNR","725112-gwWN"
"776164-rnGN2","696635-GNR","725112-gwWN"
"776165-rnOW","696635-GNR","725112-gwWN"
"776181-yrOB","725853-YMG","696662-rwWG"
"776187-byAR","696495-wgNN","696531-RwbY"
"776188-byWW","696495-wgNN","725086-MRG"
"776189-byYN","696495-wgNN","696531-RwbY"
"776190-rnBA","725391-AwbN","776390-OOG"
"776191-rnMO2","725391-AwbN","696538-wgON"
"776192-rnRR","725391-AwbN","696538-wgON"
"776193-rnWY","725391-AwbN",NA
"776197-arWA2","776128-GBY","725083-AOR"
"776205-arMR2","725416-GrnO","626627-MnyG"
"776206-arWY2","725416-GrnO","596765-GNB"
"776211-arOM","583809-mGMW","626627-MnyG"
"776207-byBN","725658-RnrB","696502-WMM"
"776208-byWR","725658-RnrB","696502-WMM"
"776221-yrAG","725197-GOY","596701-GNO"
"776218-yrGN","725197-GOY","596701-GNO"
"776220-yrWA","725197-GOY","596701-GNO"
"776236-rnOY","725594-NBY","725278-BynO"
